Name,Url
CERES_Combined_Surface_Shortwave_Flux_Down_All_Sky_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_Combined_Surface_Shortwave_Flux_Down_All_Sky_Monthly.xml
CERES_Combined_Surface_Shortwave_Flux_Up_All_Sky_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_Combined_Surface_Shortwave_Flux_Up_All_Sky_Monthly.xml
CERES_Combined_Surface_Shortwave_Flux_Diffuse_Clear_Sky_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_Combined_Surface_Shortwave_Flux_Diffuse_Clear_Sky_Monthly.xml
CERES_Combined_Surface_Shortwave_Flux_Direct_Clear_Sky_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_Combined_Surface_Shortwave_Flux_Direct_Clear_Sky_Monthly.xml
CERES_Combined_Surface_Shortwave_Flux_Down_Clear_Sky_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_Combined_Surface_Shortwave_Flux_Down_Clear_Sky_Monthly.xml
CERES_Combined_Surface_Shortwave_Flux_Up_Clear_Sky_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_Combined_Surface_Shortwave_Flux_Up_Clear_Sky_Monthly.xml
CERES_Combined_Surface_UV_Index_All_Sky_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_Combined_Surface_UV_Index_All_Sky_Monthly.xml
CERES_Combined_TOA_Longwave_Flux_All_Sky_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_Combined_TOA_Longwave_Flux_All_Sky_Monthly.xml
CERES_Combined_TOA_Longwave_Flux_Clear_Sky_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_Combined_TOA_Longwave_Flux_Clear_Sky_Monthly.xml
CERES_Combined_TOA_Shortwave_Flux_All_Sky_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_Combined_TOA_Shortwave_Flux_All_Sky_Monthly.xml
CERES_Combined_TOA_Shortwave_Flux_Clear_Sky_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_Combined_TOA_Shortwave_Flux_Clear_Sky_Monthly.xml
CERES_Combined_TOA_Window_Region_Flux_All_Sky_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_Combined_TOA_Window_Region_Flux_All_Sky_Monthly.xml
CERES_Combined_TOA_Window_Region_Flux_Clear_Sky_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_Combined_TOA_Window_Region_Flux_Clear_Sky_Monthly.xml
CERES_EBAF_Surface_CRE_Net_Longwave_Flux_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_EBAF_Surface_CRE_Net_Longwave_Flux_Monthly.xml
CERES_EBAF_Surface_CRE_Net_Shortwave_Flux_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_EBAF_Surface_CRE_Net_Shortwave_Flux_Monthly.xml
CERES_EBAF_Surface_CRE_Net_Total_Flux_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_EBAF_Surface_CRE_Net_Total_Flux_Monthly.xml
CERES_EBAF_Surface_Longwave_Flux_Down_All_Sky_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_EBAF_Surface_Longwave_Flux_Down_All_Sky_Monthly.xml
CERES_EBAF_Surface_Longwave_Flux_Up_All_Sky_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_EBAF_Surface_Longwave_Flux_Up_All_Sky_Monthly.xml
CERES_EBAF_Surface_Longwave_Flux_Down_Clear_Sky_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_EBAF_Surface_Longwave_Flux_Down_Clear_Sky_Monthly.xml
CERES_EBAF_Surface_Longwave_Flux_Up_Clear_Sky_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_EBAF_Surface_Longwave_Flux_Up_Clear_Sky_Monthly.xml
CERES_EBAF_Surface_Net_Longwave_Flux_All_Sky_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_EBAF_Surface_Net_Longwave_Flux_All_Sky_Monthly.xml
CERES_EBAF_Surface_Net_Longwave_Flux_Clear_Sky_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_EBAF_Surface_Net_Longwave_Flux_Clear_Sky_Monthly.xml
CERES_EBAF_Surface_Net_Shortwave_Flux_All_Sky_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_EBAF_Surface_Net_Shortwave_Flux_All_Sky_Monthly.xml
CERES_EBAF_Surface_Net_Shortwave_Flux_Clear_Sky_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_EBAF_Surface_Net_Shortwave_Flux_Clear_Sky_Monthly.xml
CERES_EBAF_Surface_Net_Total_Flux_All_Sky_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_EBAF_Surface_Net_Total_Flux_All_Sky_Monthly.xml
CERES_EBAF_Surface_Net_Total_Flux_Clear_Sky_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_EBAF_Surface_Net_Total_Flux_Clear_Sky_Monthly.xml
CERES_EBAF_Surface_Shortwave_Flux_Down_All_Sky_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_EBAF_Surface_Shortwave_Flux_Down_All_Sky_Monthly.xml
CERES_EBAF_Surface_Shortwave_Flux_Up_All_Sky_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_EBAF_Surface_Shortwave_Flux_Up_All_Sky_Monthly.xml
CERES_EBAF_Surface_Shortwave_Flux_Down_Clear_Sky_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_EBAF_Surface_Shortwave_Flux_Down_Clear_Sky_Monthly.xml
CERES_EBAF_Surface_Shortwave_Flux_Up_Clear_Sky_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_EBAF_Surface_Shortwave_Flux_Up_Clear_Sky_Monthly.xml
CERES_EBAF_TOA_CRE_Longwave_Flux_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_EBAF_TOA_CRE_Longwave_Flux_Monthly.xml
CERES_EBAF_TOA_CRE_Net_Flux_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_EBAF_TOA_CRE_Net_Flux_Monthly.xml
CERES_EBAF_TOA_CRE_Shortwave_Flux_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_EBAF_TOA_CRE_Shortwave_Flux_Monthly.xml
CERES_EBAF_TOA_Longwave_Flux_All_Sky_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_EBAF_TOA_Longwave_Flux_All_Sky_Monthly.xml
CERES_EBAF_TOA_Longwave_Flux_Clear_Sky_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_EBAF_TOA_Longwave_Flux_Clear_Sky_Monthly.xml
CERES_EBAF_TOA_Net_Flux_All_Sky_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_EBAF_TOA_Net_Flux_All_Sky_Monthly.xml
CERES_EBAF_TOA_Net_Flux_Clear_Sky_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_EBAF_TOA_Net_Flux_Clear_Sky_Monthly.xml
CERES_EBAF_TOA_Incoming_Solar_Flux_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_EBAF_TOA_Incoming_Solar_Flux_Monthly.xml
CERES_EBAF_TOA_Shortwave_Flux_All_Sky_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_EBAF_TOA_Shortwave_Flux_All_Sky_Monthly.xml
CERES_EBAF_TOA_Shortwave_Flux_Clear_Sky_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_EBAF_TOA_Shortwave_Flux_Clear_Sky_Monthly.xml
CERES_Terra_Surface_Longwave_Flux_Down_All_Sky_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_Terra_Surface_Longwave_Flux_Down_All_Sky_Monthly.xml
CERES_Terra_Surface_Longwave_Flux_Up_All_Sky_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_Terra_Surface_Longwave_Flux_Up_All_Sky_Monthly.xml
CERES_Terra_Surface_Longwave_Flux_Down_Clear_Sky_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_Terra_Surface_Longwave_Flux_Down_Clear_Sky_Monthly.xml
CERES_Terra_Surface_Longwave_Flux_Up_Clear_Sky_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_Terra_Surface_Longwave_Flux_Up_Clear_Sky_Monthly.xml
CERES_Terra_Surface_Shortwave_Flux_Diffuse_All_Sky_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_Terra_Surface_Shortwave_Flux_Diffuse_All_Sky_Monthly.xml
CERES_Terra_Surface_Shortwave_Flux_Direct_All_Sky_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_Terra_Surface_Shortwave_Flux_Direct_All_Sky_Monthly.xml
CERES_Terra_Surface_Shortwave_Flux_Down_All_Sky_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_Terra_Surface_Shortwave_Flux_Down_All_Sky_Monthly.xml
CERES_Terra_Surface_Shortwave_Flux_Up_All_Sky_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_Terra_Surface_Shortwave_Flux_Up_All_Sky_Monthly.xml
CERES_Terra_Surface_Shortwave_Flux_Diffuse_Clear_Sky_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_Terra_Surface_Shortwave_Flux_Diffuse_Clear_Sky_Monthly.xml
CERES_Terra_Surface_Shortwave_Flux_Direct_Clear_Sky_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_Terra_Surface_Shortwave_Flux_Direct_Clear_Sky_Monthly.xml
CERES_Terra_Surface_Shortwave_Flux_Down_Clear_Sky_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_Terra_Surface_Shortwave_Flux_Down_Clear_Sky_Monthly.xml
CERES_Terra_Surface_Shortwave_Flux_Up_Clear_Sky_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_Terra_Surface_Shortwave_Flux_Up_Clear_Sky_Monthly.xml
CERES_Terra_Surface_UV_Index_All_Sky_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_Terra_Surface_UV_Index_All_Sky_Monthly.xml
CERES_Terra_TOA_Longwave_Flux_All_Sky_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_Terra_TOA_Longwave_Flux_All_Sky_Monthly.xml
CERES_Terra_TOA_Longwave_Flux_Clear_Sky_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_Terra_TOA_Longwave_Flux_Clear_Sky_Monthly.xml
CERES_Terra_TOA_Shortwave_Flux_All_Sky_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_Terra_TOA_Shortwave_Flux_All_Sky_Monthly.xml
CERES_Terra_TOA_Shortwave_Flux_Clear_Sky_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_Terra_TOA_Shortwave_Flux_Clear_Sky_Monthly.xml
CERES_Terra_TOA_Window_Region_Flux_All_Sky_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_Terra_TOA_Window_Region_Flux_All_Sky_Monthly.xml
CERES_Terra_TOA_Window_Region_Flux_Clear_Sky_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CERES_Terra_TOA_Window_Region_Flux_Clear_Sky_Monthly.xml
Coastlines_15m,Null
Coastlines,Null
CYGNSS_L3_Soil_Moisture_SDR_Daily,https://gibs.earthdata.nasa.gov/colormaps/v1.3/SMAP_Soil_Moisture.xml
CYGNSS_L3_Wind_Speed_Daily,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CYGNSS_L3_Wind_Speed_Daily.xml
CYGNSS_L3_Wind_Speed_SDR_Daily,https://gibs.earthdata.nasa.gov/colormaps/v1.3/CYGNSS_L3_Wind_Speed_Daily.xml
Daymet_Maximum_Air_Temp_Daily,https://gibs.earthdata.nasa.gov/colormaps/v1.3/Daymet_Maximum_Air_Temp_Daily.xml
Daymet_Minimum_Air_Temp_Daily,https://gibs.earthdata.nasa.gov/colormaps/v1.3/Daymet_Minimum_Air_Temp_Daily.xml
MODIS_Aqua_Thermal_Anomalies_All,https://gibs.earthdata.nasa.gov/vector-styles/v1.0/FIRMS_MODIS_Thermal_Anomalies.json
MODIS_Aqua_Thermal_Anomalies_Day,https://gibs.earthdata.nasa.gov/vector-styles/v1.0/FIRMS_MODIS_Thermal_Anomalies.json
MODIS_Aqua_Thermal_Anomalies_Night,https://gibs.earthdata.nasa.gov/vector-styles/v1.0/FIRMS_MODIS_Thermal_Anomalies.json
MODIS_Combined_Thermal_Anomalies_All,https://gibs.earthdata.nasa.gov/vector-styles/v1.0/FIRMS_MODIS_Thermal_Anomalies.json
MODIS_Combined_Thermal_Anomalies_Day,https://gibs.earthdata.nasa.gov/vector-styles/v1.0/FIRMS_MODIS_Thermal_Anomalies.json
MODIS_Combined_Thermal_Anomalies_Night,https://gibs.earthdata.nasa.gov/vector-styles/v1.0/FIRMS_MODIS_Thermal_Anomalies.json
VIIRS_NOAA20_Thermal_Anomalies_375m_All,https://gibs.earthdata.nasa.gov/vector-styles/v1.0/FIRMS_VIIRS_Thermal_Anomalies.json
VIIRS_NOAA20_Thermal_Anomalies_375m_Day,https://gibs.earthdata.nasa.gov/vector-styles/v1.0/FIRMS_VIIRS_Thermal_Anomalies.json
VIIRS_NOAA20_Thermal_Anomalies_375m_Night,https://gibs.earthdata.nasa.gov/vector-styles/v1.0/FIRMS_VIIRS_Thermal_Anomalies.json
VIIRS_SNPP_Thermal_Anomalies_375m_All,https://gibs.earthdata.nasa.gov/vector-styles/v1.0/FIRMS_VIIRS_Thermal_Anomalies.json
VIIRS_SNPP_Thermal_Anomalies_375m_Day,https://gibs.earthdata.nasa.gov/vector-styles/v1.0/FIRMS_VIIRS_Thermal_Anomalies.json
VIIRS_SNPP_Thermal_Anomalies_375m_Night,https://gibs.earthdata.nasa.gov/vector-styles/v1.0/FIRMS_VIIRS_Thermal_Anomalies.json
MODIS_Terra_Thermal_Anomalies_All,https://gibs.earthdata.nasa.gov/vector-styles/v1.0/FIRMS_MODIS_Thermal_Anomalies.json
MODIS_Terra_Thermal_Anomalies_Day,https://gibs.earthdata.nasa.gov/vector-styles/v1.0/FIRMS_MODIS_Thermal_Anomalies.json
MODIS_Terra_Thermal_Anomalies_Night,https://gibs.earthdata.nasa.gov/vector-styles/v1.0/FIRMS_MODIS_Thermal_Anomalies.json
GHRSST_L4_AVHRR-OI_Sea_Surface_Temperature,https://gibs.earthdata.nasa.gov/colormaps/v1.3/GHRSST_Sea_Surface_Temperature.xml
GHRSST_L4_G1SST_Sea_Surface_Temperature,https://gibs.earthdata.nasa.gov/colormaps/v1.3/GHRSST_Sea_Surface_Temperature.xml
GHRSST_L4_GAMSSA_GDS2_Sea_Surface_Temperature,https://gibs.earthdata.nasa.gov/colormaps/v1.3/GHRSST_Sea_Surface_Temperature.xml
GHRSST_L4_GAMSSA_GDS2_Sea_Ice_Concentration,https://gibs.earthdata.nasa.gov/colormaps/v1.3/GHRSST_Sea_Ice_Concentration.xml
GHRSST_L4_MUR25_Sea_Ice_Concentration,https://gibs.earthdata.nasa.gov/colormaps/v1.3/GHRSST_Sea_Ice_Concentration.xml
GHRSST_L4_MUR25_Sea_Surface_Temperature,https://gibs.earthdata.nasa.gov/colormaps/v1.3/GHRSST_Sea_Surface_Temperature.xml
GHRSST_L4_MUR25_Sea_Surface_Temperature_Anomalies,https://gibs.earthdata.nasa.gov/colormaps/v1.3/GHRSST_Sea_Surface_Temperature_Anomalies.xml
GHRSST_L4_MUR_Sea_Surface_Temperature,https://gibs.earthdata.nasa.gov/colormaps/v1.3/GHRSST_Sea_Surface_Temperature.xml
GHRSST_L4_MUR_Sea_Ice_Concentration,https://gibs.earthdata.nasa.gov/colormaps/v1.3/GHRSST_Sea_Ice_Concentration.xml
GHRSST_L4_MUR_Sea_Surface_Temperature_Anomalies,https://gibs.earthdata.nasa.gov/colormaps/v1.3/GHRSST_Sea_Surface_Temperature_Anomalies.xml
GLDAS_Near_Surface_Air_Temperature_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/GLDAS_Near_Surface_Air_Temperature_Monthly.xml
GLDAS_Surface_Total_Precipitation_Rate_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/GLDAS_Surface_Total_Precipitation_Rate_Monthly.xml
GLDAS_Underground_Soil_Moisture_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/GLDAS_Underground_Soil_Moisture_Monthly.xml
GMI_Rain_Rate_Asc,https://gibs.earthdata.nasa.gov/colormaps/v1.3/GMI_Rain_Rate_Asc.xml
GMI_Rain_Rate_Dsc,https://gibs.earthdata.nasa.gov/colormaps/v1.3/GMI_Rain_Rate_Dsc.xml
GMI_Brightness_Temp_Asc,Null
GMI_Brightness_Temp_Dsc,Null
GMI_Snow_Rate_Asc,https://gibs.earthdata.nasa.gov/colormaps/v1.3/GMI_Snow_Rate_Asc.xml
GMI_Snow_Rate_Dsc,https://gibs.earthdata.nasa.gov/colormaps/v1.3/GMI_Snow_Rate_Dsc.xml
GOES-East_ABI_Air_Mass,Null
GOES-East_ABI_Band2_Red_Visible_1km,Null
GOES-East_ABI_Band13_Clean_Infrared,https://gibs.earthdata.nasa.gov/colormaps/v1.3/Clean_Longwave_Infrared_Window_Band.xml
GOES-West_ABI_Air_Mass,Null
GOES-West_ABI_Band2_Red_Visible_1km,Null
GOES-West_ABI_Band13_Clean_Infrared,https://gibs.earthdata.nasa.gov/colormaps/v1.3/Clean_Longwave_Infrared_Window_Band.xml
GRACE_Tellus_Liquid_Water_Equivalent_Thickness_Mascon_CRI,https://gibs.earthdata.nasa.gov/colormaps/v1.3/GRACE_Tellus_Liquid_Water_Equivalent_Thickness_Mascon_CRI.xml
Himawari_AHI_Air_Mass,Null
Himawari_AHI_Band3_Red_Visible_1km,Null
Himawari_AHI_Band13_Clean_Infrared,https://gibs.earthdata.nasa.gov/colormaps/v1.3/Clean_Longwave_Infrared_Window_Band.xml
HLS_L30_Nadir_BRDF_Adjusted_Reflectance,Null
HLS_MGRS_Granule_Grid,https://gibs.earthdata.nasa.gov/vector-styles/v1.0/HLS_MGRS_Granule_Grid.json
HLS_S30_Nadir_BRDF_Adjusted_Reflectance,Null
IMERG_Precipitation_Rate,https://gibs.earthdata.nasa.gov/colormaps/v1.3/GPM_Precipitation_Rate.xml
LIS_ISS_Flash_Count,https://gibs.earthdata.nasa.gov/colormaps/v1.3/LIS_ISS_Flash_Count.xml
LIS_ISS_Flash_Radiance,https://gibs.earthdata.nasa.gov/colormaps/v1.3/LIS_ISS_Flash_Radiance.xml
Landsat_WELD_CorrectedReflectance_Bands157_Global_Annual,Null
Landsat_WELD_CorrectedReflectance_Bands157_Global_Monthly,Null
Landsat_WELD_CorrectedReflectance_Bands743_Global_Annual,Null
Landsat_WELD_CorrectedReflectance_Bands743_Global_Monthly,Null
Landsat_WELD_CorrectedReflectance_TrueColor_Global_Annual,Null
Landsat_WELD_CorrectedReflectance_TrueColor_Global_Monthly,Null
Landsat_WELD_NDVI_Global_Annual,https://gibs.earthdata.nasa.gov/colormaps/v1.0/Landsat_WELD_NDVI_Global_Annual.xml
Landsat_WELD_NDVI_Global_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.0/Landsat_WELD_NDVI_Global_Monthly.xml
LIS_TRMM_Flash_Radiance,https://gibs.earthdata.nasa.gov/colormaps/v1.3/LIS_TRMM_Flash_Radiance.xml
LIS_Very_High_Resolution_Lightning_Daily_Climatology_LIS_Mean_Flash_Rate,https://gibs.earthdata.nasa.gov/colormaps/v1.3/LIS_Very_High_Resolution_Lightning_Daily_Climatology_LIS_Mean_Flash_Rate.xml
LIS_Very_High_Resolution_Lightning_Full_Climatology_LIS_Mean_Flash_Rate,https://gibs.earthdata.nasa.gov/colormaps/v1.3/LIS_Very_High_Resolution_Lightning_Full_Climatology_LIS_Mean_Flash_Rate.xml
LIS_Very_High_Resolution_Lightning_Monthly_Climatology_LIS_Mean_Flash_Rate,https://gibs.earthdata.nasa.gov/colormaps/v1.3/LIS_Very_High_Resolution_Lightning_Monthly_Climatology_LIS_Mean_Flash_Rate.xml
LIS_Very_High_Resolution_Lightning_Seasonal_Climatology_LIS_Mean_Flash_Rate,https://gibs.earthdata.nasa.gov/colormaps/v1.3/LIS_Very_High_Resolution_Lightning_Seasonal_Climatology_LIS_Mean_Flash_Rate.xml
LIS_High_Resolution_Full_Climatology_Combined_Flash_Rate_Climatology,https://gibs.earthdata.nasa.gov/colormaps/v1.3/LIS_High_Resolution_Full_Climatology_Combined_Flash_Rate_Climatology.xml
LIS_High_Resolution_Full_Climatology_LIS_Flash_Rate_Climatology,https://gibs.earthdata.nasa.gov/colormaps/v1.3/LIS_High_Resolution_Full_Climatology_LIS_Flash_Rate_Climatology.xml
LIS_High_Resolution_Full_Climatology_LIS_Raw_Flashes,https://gibs.earthdata.nasa.gov/colormaps/v1.3/LIS_High_Resolution_Full_Climatology_LIS_Raw_Flashes.xml
LIS_High_Resolution_Full_Climatology_LIS_Scaled_Flashes,https://gibs.earthdata.nasa.gov/colormaps/v1.3/LIS_High_Resolution_Full_Climatology_LIS_Scaled_Flashes.xml
OTD_High_Resolution_Full_Climatology_OTD_Flash_Rate_Climatology,https://gibs.earthdata.nasa.gov/colormaps/v1.3/OTD_High_Resolution_Full_Climatology_OTD_Flash_Rate_Climatology.xml
OTD_High_Resolution_Full_Climatology_OTD_Raw_Flashes,https://gibs.earthdata.nasa.gov/colormaps/v1.3/OTD_High_Resolution_Full_Climatology_OTD_Raw_Flashes.xml
OTD_High_Resolution_Full_Climatology_OTD_Scaled_Flashes,https://gibs.earthdata.nasa.gov/colormaps/v1.3/OTD_High_Resolution_Full_Climatology_OTD_Scaled_Flashes.xml
LPRM_AMSR2_Downscaled_Surface_Soil_Moisture_C1_Band_Day_Daily,https://gibs.earthdata.nasa.gov/colormaps/v1.3/LPRM_AMSR2_Downscaled_Surface_Soil_Moisture_C1_Band_Day_Daily.xml
LPRM_AMSR2_Downscaled_Surface_Soil_Moisture_C1_Band_Night_Daily,https://gibs.earthdata.nasa.gov/colormaps/v1.3/LPRM_AMSR2_Downscaled_Surface_Soil_Moisture_C1_Band_Night_Daily.xml
LPRM_AMSR2_Surface_Soil_Moisture_C1_Band_Day_Daily,https://gibs.earthdata.nasa.gov/colormaps/v1.3/LPRM_AMSR2_Surface_Soil_Moisture_C1_Band_Day_Daily.xml
LPRM_AMSR2_Surface_Soil_Moisture_C1_Band_Night_Daily,https://gibs.earthdata.nasa.gov/colormaps/v1.3/LPRM_AMSR2_Surface_Soil_Moisture_C1_Band_Night_Daily.xml
LPRM_AMSRE_Surface_Soil_Moisture_C_Band_Day_Daily,https://gibs.earthdata.nasa.gov/colormaps/v1.3/LPRM_AMSRE_Surface_Soil_Moisture_C_Band_Day_Daily.xml
LPRM_AMSRE_Surface_Soil_Moisture_C_Band_Night_Daily,https://gibs.earthdata.nasa.gov/colormaps/v1.3/LPRM_AMSRE_Surface_Soil_Moisture_C_Band_Night_Daily.xml
LPRM_TMI_Surface_Soil_Moisture_X_Band_Day_Daily,https://gibs.earthdata.nasa.gov/colormaps/v1.3/LPRM_TMI_Surface_Soil_Moisture_X_Band_Day_Daily.xml
LPRM_TMI_Surface_Soil_Moisture_X_Band_Night_Daily,https://gibs.earthdata.nasa.gov/colormaps/v1.3/LPRM_TMI_Surface_Soil_Moisture_X_Band_Night_Daily.xml
MODIS_Combined_L3_IGBP_Land_Cover_Type_Annual,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_IGBP_Land_Cover_Type.xml
MODIS_Combined_L4_FPAR_8Day,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_FPAR.xml
MODIS_Combined_L4_LAI_8Day,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Leaf_Area_Index.xml
MODIS_Combined_L4_FPAR_4Day,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_FPAR.xml
MODIS_Combined_L4_LAI_4Day,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Leaf_Area_Index.xml
MODIS_Combined_MAIAC_L2G_BidirectionalReflectance_Bands143,Null
MODIS_Combined_MAIAC_L2G_AerosolOpticalDepth,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_VIIRS_AOD.xml
MODIS_Combined_MAIAC_L2G_ColumnWaterVapor,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Water_Vapor.xml
MODIS_Combined_MAIAC_L3_IsotropicKernelParameters_8Day,Null
MODIS_Combined_L3_Black_Sky_Albedo_Daily,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Combined_Albedo_Daily.xml
MODIS_Combined_L3_White_Sky_Albedo_Daily,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Combined_Albedo_Daily.xml
MODIS_Combined_L3_Nadir-BRDF_Daily,Null
MODIS_Combined_Value_Added_AOD,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Combined_Value_Added_AOD.xml
MODIS_Combined_Flood_1-Day,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Flood.xml
MODIS_Combined_Flood_2-Day,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Flood.xml
MODIS_Combined_Flood_3-Day,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MODIS_Flood.xml
MEaSUREs_Daily_Landscape_Freeze_Thaw_AMSRE,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MEaSUREs_Daily_Landscape_Freeze_Thaw_AMSRE.xml
MEaSUREs_Daily_Landscape_Freeze_Thaw_SSMI,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MEaSUREs_Daily_Landscape_Freeze_Thaw_SSMI.xml
JPL_MEaSUREs_L4_Sea_Surface_Height_Anomalies,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MEaSUREs_Sea_Surface_Height_Anomalies.xml
MERRA2_Surface_Albedo_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MERRA2_Surface_Albedo_Monthly.xml
MERRA2_Aerosol_Optical_Depth_Analysis_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MERRA2_Aerosol_Optical_Depth_Analysis_Monthly.xml
MERRA2_Air_Temperature_250hPa_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MERRA2_Air_Temperature_250hPa_Monthly.xml
MERRA2_Carbon_Monoxide_Emission_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MERRA2_Carbon_Monoxide_Emission_Monthly.xml
MERRA2_Convective_Rainwater_Source_700hPa_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MERRA2_Convective_Rainwater_Source_700hPa_Monthly.xml
MERRA2_Total_Dust_Deposition_Dry_Wet_Monthly,https://gibs.earthdata.nasa.gov/colormaps/v1.3/MERRA2_Total_Dust_Deposition_Dry_Wet_Monthly.xml
